路径ID,路径名称,分数下限,分数上限,事件ID,动作类型,路径点索引,对话内容,动画名称,循环动画,显示时间,延迟时间,停留时间,手势类型,分数影响,是否活跃,事件起始点,事件结束点
frog-6,6,0,100,PATH_ACTION,PATH_ACTION,0,一、二…噗嗤！,,1,2,0,0,,,TRUE,,
frog-6,6,0,100,PATH_ACTION,PATH_ACTION,0,您听~连风都笑出鸽哨声了~,,1,2,0,0,,,TRUE,,
frog-6,6,0,100,PATH_ACTION,PATH_ACTION,0,我就守在这里，,,1,2,0,0,,,TRUE,,
frog-6,6,0,100,PATH_ACTION,PATH_ACTION,0,呵呵，,,1,2,0,0,,,TRUE,,
frog-6,6,0,100,PATH_ACTION,PATH_ACTION,0,守着，,,1,2,0,0,,,TRUE,,
frog-6,6,0,100,PATH_ACTION,PATH_ACTION,0,杀了你~,,1,2,0,0,,,TRUE,,
frog-6,6,0,100,PATH_ACTION,PATH_ACTION,0,一步…两步…,,1,2,0,0,,,TRUE,,
frog-6,6,0,100,PATH_ACTION,PATH_ACTION,0,我的心跳和您的脚步重叠了~,,1,2,0,0,,,TRUE,,
frog-6,6,0,100,PATH_ACTION,PATH_ACTION,0,三！——,,1,2,0,0,,,TRUE,,
# EVENT,frog-6,FROG6,,,,0,,,,,,,,,,,
frog-6,6,0,100,FROG6,DEFAULT,0,小混蛋…,,1,2,0,0,,0,TRUE,98,0
frog-6,6,0,100,FROG6,DEFAULT,0,刺尖捅穿声带！,,1,2,0,0,,0,TRUE,98,0
frog-6,6,0,100,FROG6,DEFAULT,0,"她喉管发出""咕噜""声…",,1,2,0,0,,0,TRUE,98,0
frog-6,6,0,100,FROG6,DEFAULT,0,多像地牢馊饭冒泡！,,1,2,0,0,,0,TRUE,98,0
frog-6,6,0,100,FROG6,DEFAULT,0,呃啊…,,1,2,0,0,,0,TRUE,98,0
frog-6,6,0,100,FROG6,DEFAULT,0,咸的？！,,1,2,0,0,,0,TRUE,98,0
frog-6,6,0,100,FROG6,DEFAULT,0,您该是锈味啊…,,1,2,0,0,,0,TRUE,98,0
frog-6,6,0,100,FROG6,DEFAULT,0,像掰栅栏救我那日——,,1,2,0,0,,0,TRUE,98,0
frog-6,6,0,100,FROG6,DEFAULT,0,您割破手掌滴进我嘴的血…,,1,2,0,0,,0,TRUE,98,0
frog-6,6,0,100,FROG6,DEFAULT,0,明明更腥甜！,,1,2,0,0,,0,TRUE,98,0
frog-6,6,0,100,FROG6,DEFAULT,0,暖吗？,,1,2,0,0,,0,TRUE,98,0
frog-6,6,0,100,FROG6,DEFAULT,0,这次我表现的是不是很好~,,1,2,0,0,,0,TRUE,98,0
frog-6,6,0,100,FROG6,DEFAULT,0,呼……,,1,2,0,0,,0,TRUE,98,0
frog-6,6,0,100,FROG6,DEFAULT,0,终于…,,1,2,0,0,,0,TRUE,98,0
frog-6,6,0,100,FROG6,DEFAULT,0,您的味道里没有公主了！,,1,2,0,0,,0,TRUE,98,0
frog-6,6,0,100,FROG6,DEFAULT,0,那么，您抚摸公主的双手，,,1,2,0,0,,0,TRUE,98,0
frog-6,6,0,100,FROG6,DEFAULT,0,就暂时归我所有啦！,,1,2,0,0,,0,TRUE,98,0
frog-6,6,0,100,FROG6,GESTURE,0,垫着！,,1,2,0,0,WOLF,0,TRUE,98,0
frog-6,6,0,100,FROG6,GESTURE,0,这破洞灌风…您咳嗽半月了！,,1,2,0,0,WOLF,0,TRUE,98,0
frog-6,6,0,100,FROG6,GESTURE,0,别…别病死…,,1,2,0,0,WOLF,0,TRUE,98,0
frog-6,6,0,100,FROG6,GESTURE,0,七岁想绣个您…,,1,2,0,0,WOLF,0,TRUE,98,0
frog-6,6,0,100,FROG6,GESTURE,0,"可""忠""字太难绣！",,1,2,0,0,WOLF,0,TRUE,98,0
frog-6,6,0,100,FROG6,GESTURE,0,"瞧！烂肉里长的""忠""…",,1,2,0,0,WOLF,0,TRUE,98,0
frog-6,6,0,100,FROG6,GESTURE,0,总比您刻进骨髓的工整！,,1,2,0,0,WOLF,0,TRUE,98,0
frog-6,6,0,100,FROG6,GESTURE,0,疼吗？,,1,2,0,0,WOLF,0,TRUE,98,0
frog-6,6,0,100,FROG6,GESTURE,0,学您…包…包扎！,,1,2,0,0,WOLF,0,TRUE,98,0
frog-6,6,0,100,FROG6,GESTURE,0,我只会搞砸…,,1,2,0,0,WOLF,0,TRUE,98,0
frog-6,6,0,100,FROG6,GESTURE,0,像当年打翻您给的饭盆！,,1,2,0,0,WOLF,0,TRUE,98,0
frog-6,6,0,100,FROG6,GESTURE,0,您记得？！,,1,2,0,0,WOLF,0,TRUE,98,0
frog-6,6,0,100,FROG6,GESTURE,0,可公主晕倒那晚…,,1,2,0,0,WOLF,0,TRUE,98,0
frog-6,6,0,100,FROG6,GESTURE,0,"您守在她的鸟笼说""永别""——",,1,2,0,0,WOLF,0,TRUE,98,0
frog-6,6,0,100,FROG6,GESTURE,0,我高烧快死时…,,1,2,0,0,WOLF,0,TRUE,98,0
frog-6,6,0,100,FROG6,GESTURE,0,听见的是地牢水滴声！,,1,2,0,0,WOLF,0,TRUE,98,0
frog-6,6,0,100,FROG6,GESTURE,0,…臭死了。,,1,2,0,0,WOLF,0,TRUE,98,0
frog-6,6,0,100,FROG6,GESTURE,0,但比地牢暖。,,1,2,0,0,WOLF,0,TRUE,98,0
frog-6,6,0,100,FROG6,GESTURE,0,喏…,,1,2,0,0,WOLF,0,TRUE,98,0
frog-6,6,0,100,FROG6,GESTURE,0,"修不好您的""忠""字铠甲…",,1,2,0,0,WOLF,0,TRUE,98,0
frog-6,6,0,100,FROG6,GESTURE,0,勒紧伤口总行吧？嘻嘻~,,1,2,0,0,WOLF,0,TRUE,98,0
# BRANCHES,frog-6,,,,,0,,,,,,,,,,,
# BRANCH,frog-6,frog-8,0,20,分支 1,0,,,,,,,,,,,
# BRANCH,frog-6,frog-9,20,40,分支 2,0,,,,,,,,,,,
# PATH,frog-8,8,,,,0,,,,,,,,,,,
# PATH_START_TIME,frog-8,240,,,,0,,,,,,,,,,,
# TIME_POINT,frog-8,0,0,,,0,,,,,,,,,,,
# TIME_POINT,frog-8,0,0,,,0,,,,,,,,,,,
# TIME_POINT,frog-8,6,60,,,0,,,,,,,,,,,
# TIME_POINT,frog-8,6,60,,,0,,,,,,,,,,,
frog-8,8,0,100,PATH_ACTION,PATH_ACTION,0,看啊祭司！,,1,2,0,0,,,TRUE,,
frog-8,8,0,100,PATH_ACTION,PATH_ACTION,0,这木纹里渍透我五百场假笑！,,1,2,0,0,,,TRUE,,
frog-8,8,0,100,PATH_ACTION,PATH_ACTION,0,曾靠它讨半块面包、半句夸赞…,,1,2,0,0,,,TRUE,,
frog-8,8,0,100,PATH_ACTION,PATH_ACTION,0,现在坦白：我想要——,,1,2,0,0,,,TRUE,,
frog-8,8,0,100,PATH_ACTION,PATH_ACTION,0,公主棺椁边那枝野菊，,,1,2,0,0,,,TRUE,,
frog-8,8,0,100,PATH_ACTION,PATH_ACTION,0,想要您法杖顶端的月光石，,,1,2,0,0,,,TRUE,,
frog-8,8,0,100,PATH_ACTION,PATH_ACTION,0,最想要…,,1,2,0,0,,,TRUE,,
frog-8,8,0,100,PATH_ACTION,PATH_ACTION,0,内侍左肩甲下第三道疤的温度！,,1,2,0,0,,,TRUE,,
frog-8,8,0,100,PATH_ACTION,PATH_ACTION,0,不再说“嘻嘻~杀着玩呀”，,,1,2,0,0,,,TRUE,,
frog-8,8,0,100,PATH_ACTION,PATH_ACTION,0,我要说“给我一寸真心跳动的光”！,,1,2,0,0,,,TRUE,,
frog-8,8,0,100,PATH_ACTION,PATH_ACTION,0,瞧，它最后笑得多真心实意！,,1,2,0,0,,,TRUE,,
# PATH,frog-9,9,,,,0,,,,,,,,,,,
# PATH_START_TIME,frog-9,0,,,,0,,,,,,,,,,,
frog-9,9,0,100,PATH_ACTION,PATH_ACTION,0,这玩意儿…,,1,2,0,0,,,TRUE,,
frog-9,9,0,100,PATH_ACTION,PATH_ACTION,0,勒断我偷点心的手、撒谎的舌！,,1,2,0,0,,,TRUE,,
frog-9,9,0,100,PATH_ACTION,PATH_ACTION,0,每次想要什么——,,1,2,0,0,,,TRUE,,
frog-9,9,0,100,PATH_ACTION,PATH_ACTION,0,就靠痛提醒“你不配”…,,1,2,0,0,,,TRUE,,
frog-9,9,0,100,PATH_ACTION,PATH_ACTION,0,现在我要配得上！,,1,2,0,0,,,TRUE,,
frog-9,9,0,100,PATH_ACTION,PATH_ACTION,0,想要就去挣！,,1,2,0,0,,,TRUE,,
frog-9,9,0,100,PATH_ACTION,PATH_ACTION,0,用伤换内侍一句“不错”？蠢！,,1,2,0,0,,,TRUE,,
frog-9,9,0,100,PATH_ACTION,PATH_ACTION,0,我要她活着骂我“小混蛋”——,,1,2,0,0,,,TRUE,,
frog-9,9,0,100,PATH_ACTION,PATH_ACTION,0,要您咒我“亵神者永堕地狱”——,,1,2,0,0,,,TRUE,,
frog-9,9,0,100,PATH_ACTION,PATH_ACTION,0,更要这痛…,,1,2,0,0,,,TRUE,,
frog-9,9,0,100,PATH_ACTION,PATH_ACTION,0,从此只为心跳加速而存在！,,1,2,0,0,,,TRUE,,
frog-9,9,0,100,PATH_ACTION,PATH_ACTION,0,再见了，自虐的神谕！,,1,2,0,0,,,TRUE,,
frog-9,9,0,100,PATH_ACTION,PATH_ACTION,0,看！连地狱都在教我…,,1,2,0,0,,,TRUE,,
frog-9,9,0,100,PATH_ACTION,PATH_ACTION,0,如何用欲望喂养新生！,,1,2,0,0,,,TRUE,,
